,artist_id,artist_x,song_id,song_name,album_id,album,Like_Count,Lyric,date
0,80097978,Apink (에이핑크),31129209,1도 없어,518371,ONE & SIX,"[6,355]","[I'm so sick of lying
You gotta know that
잘 지내 잘 지내 잘 지내 Day day
Now I'm feeling
일부러 일부러 일부러 Baby
I'm a liar
사실 보고 싶단 말에 조금 흔들려
예전처럼 네게 안겨서 꼭 갇히고 싶어
아닌 척을 해 목소리가 떨려도 Woo
1도 없어 예전의 느낌
그때의 감정이 단 1도 없어
매일 밤 전화해 맨정신도 아닌데
1도 없는 진심 So baby bye bye bye
Bye bye bye
1도 없는 진심 So baby bye bye bye
달콤해 달콤해 달콤해 Day day
Now I'm feeling
힘들어 힘들어 힘들어 Baby
I'm a liar
Do you love me?
사실 사랑한단 말이 조금 헷갈려
자꾸 흔들리는 내 모습이 너무 미워져
들키지 않게 뻔한 거짓말을 해 Woo
1도 없어 예전의 느낌
그때의 감정이 단 1도 없어
매일 밤 전화해 맨정신도 아닌데
1도 없는 진심 So baby bye bye bye
Bye bye bye
1도 없는 진심 So baby bye bye bye
솔직히 매일 너의 목소리 기다리고 있어
처음처럼 맘을 훔쳐줘 너무 늦기 전에
1도 없어 예전의 느낌
그때의 감정이 단 1도 없어
매일 밤 전화해 맨정신도 아닌데
1도 없는 진심 So baby bye bye bye
Bye bye bye
1도 없는 진심 So baby bye bye bye]",2018.07.02
1,80097978,Apink (에이핑크),31129210,A L R I G H T,518371,ONE & SIX,[450],"[한동안 조금 힘들었지 이별에
많이도 아팠었지 It's alright girl
너무나 믿었던 사랑이 떠나고
많이도 울었지만 이젠
Don't worry worry
괜한 걱정하지 마 이젠
Don't hurry hurry
괜히 서두르지도 마
한 번만 상처 없는 사람처럼
사랑해보고 싶어
그게 너라면
I feel love oh love
내 맘은 파랗게 물들어가
Alright alright baby it's alright
Feel love oh love
여름 햇살만큼이나 뜨겁게 느껴
Alright baby it's alright
하늘은 분홍빛 물들고
너란 파도가 밀려와
아무 말없이 날 안아줘
Cuz now I'm your lady
Alright baby it's alright
I know love isn't like sweet candy
But 너와의 입맞춤은
달고도 쓴 진한 에스프레소 같더라
Love is bitter but you're so sweet boy
누구도 Ain't nobody like you boy
Don't worry worry
괜한 걱정하지 마 이젠
Don't hurry hurry
괜히 서두르지도 마
한 번만 상처 없는 사람처럼
사랑해보고 싶어
그게 너라면
I feel love oh love
내 맘은 파랗게 물들어가
Alright alright baby it's alright
Feel love oh love
여름 햇살만큼이나 뜨겁게 느껴
Alright baby it's alright
하늘은 분홍빛 물들고
너란 파도가 밀려와
아무 말없이 날 안아줘
Cuz now I'm your lady
Alright baby it's alright
Ooh 조금은 두렵지 새로운 시작이
But baby it's alright
Alright alright it's alright
Everything's gonna be alright
I feel love oh love
내 맘은 파랗게 물들어가
Alright alright baby it's alright
Feel love oh love
여름 햇살만큼이나 뜨겁게 느껴
Alright baby it's alright
하늘은 분홍빛 물들고
너란 파도가 밀려와
아무 말없이 날 안아줘
Cuz now I'm your lady
Alright baby it's alright]",2018.07.02
2,80097978,Apink (에이핑크),30399420,내가 설렐 수 있게,20057193,Pink Revolution,"[6,293]","[꿈을 꾸는 듯해 지쳐버린 하루의 끝엔 
따스함으로 가득 날 감싸주고 
허전했던 마음은 너의 향기로 가득한 걸 
영원히 꿈꿀 수 있게
 
너무 부드러운 향기 조금 부끄러운 떨림
사실 난 두려운 걸 
가슴 벅차도록 용기를 줘요 
조용히 꽉 날 안아줘요 

너도 나와 같은 맘이길 바래 매일이   
눈이 부시게 아름답길 바래 매일이 
You are my only one baby 
내일도 너와 내가 설렐 수 있게   
Love, Love, Love, My baby 

구름 가득한 차가워진 밤 
위로가 돼주어 너라는 빛은 
아이 같아 내가 가득 찬 그 너의 눈빛이 좋아
어두웠던 시간 아픔을 감추게 해줘 
너라는 아이가 날 행복하게 해 
I'm falling in love  
 
너무 부드러운 향기 조금 부끄러운 떨림
널 잃을까 두려운 걸 
가슴 벅차도록 날 지켜줘요 
내 손을 꽉 잡아줘요 

너도 나와 같은 맘이길 바래 매일이
눈이 부시게 아름답길 바래 매일이
You are my only one baby 
내일도 너와 내가 설렐 수 있게
Love, Love, Love, My baby 

넌 매일 다른 느낌의 설렘
지금을 잊지 않길 
너를 보며 자란 내 마음이 아프지 않게
항상 꿈을 꾸는 이 느낌 
지금을 잃지 않길 영원히

You are my only one baby
내일도 너와 내가 설렐 수 있게
Love, Love, Love, My baby ]",2016.09.26
3,80097978,Apink (에이핑크),30399428,네가 손짓해주면,20057193,Pink Revolution,[559],"[저 물결치는 분홍빛 너무도 아름다워 
너와 나 사이를 메꾸는 떨림들이 들리니

어두운 커튼 뒤에 나 널 기다려
우리는 보이지 않는 그 무언가를 느껴 
서로가 같은 마음이라면 
멀리서도 닿을 수 있음을 

네가 손짓해주면 난 할 수 있어
너만 믿어준다면 웃을 수 있어
네가 날 부르면 언제든 어디든 달려가 
우린 마주할 수 있을 거야

짙은 어둠 속에도 찾을 수 있어
너의 눈빛 하나하나 볼 수 있어 
나의 맘을 다해 언제나 널 향해 
소리쳐 부른다 나는 노래한다

나 괜히 때론 원 없이 울고 싶은 날 있어 
주저앉아서 한 발짝 떼기조차 힘들 때

때로는 친구처럼 또 연인처럼
한결같은 커다란 외침 너의 그 진심
난 너로 인해 숨 쉴 수 있어 
너이기에 노래할 수 있어

네가 손짓해주면 난 할 수 있어
너만 믿어준다면 웃을 수 있어
네가 날 부르면 언제든 어디든 달려가 
우린 마주할 수 있을 거야

짙은 어둠 속에도 찾을 수 있어
너의 눈빛 하나하나 볼 수 있어
나의 맘을 다해 언제나 널 향해
소리쳐 부른다 나는 노래한다

오랜 날의 간절함으로 (간절함으로)
하늘이 주신 너란 선물 (너란 선물)
항상 곁에 머물러 서로의 별이 되기를

내게 어둠이 오면 환히 비춰줘
어떤 순간도 나를 믿어줘
울고 싶으면 남몰래 너에게만 기대어 
아파할 수 있게 보듬어줘
이미 오랜 시간을 함께 나누며
너 없이는 완전치 못한 나이기에

나의 맘을 다해 온 맘이 널 향해
이렇게 물들어 너에게
깨고 싶지 않은 꿈을 꾸는 듯이 
오늘도 부른다 나는 노래한다]",2016.09.26
4,80097978,Apink (에이핑크),30399421,Oh Yes,20057193,Pink Revolution,[557],"[Baby Baby 언제나 (Oh Yes, Oh Yes)
너만 보면 자꾸만 (Oh Yes, Oh Yes)

어떤 말을 해도 다 Oh Yes (Yeah!)
언제든지 원하는 건 다 Oh Yes Yes (Yeah!)
온 세상에 모든 사람이 아니라고 해도 난 네 편
Say it Say it Say it loud
(Oh Yes, Oh Yes)

나 원래 이렇게 다 오케이 하진 않는데 
넌 조금 다르니까 예외 (Oh Yes)
뭐 좋다고 이렇게 끄덕거리진 않는데
너라서 그런 거야

어딜 가서 무얼 하고 싶은지
오늘 하루 어떡해야 좋을지
내 앞에서 그저 그런 고민은
(NO NO NO NO)
넌 자꾸만 조심하지만
그럴 필요 없는 건

어떤 말을 해도 다 Oh Yes (Yeah!)
언제든지 원하는 건 다 Oh Yes Yes (Yeah!)
온 세상에 모든 사람이 아니라고 해도 난 네 편
Say it Say it Say it loud
(Oh Yes, Oh Yes)

Baby Baby 언제나 (Oh Yes, Oh Yes)
너만 보면 자꾸만 (Oh Yes, Oh Yes)

뭘 자꾸 그렇게 잘 하려고 애쓰는데
가끔은 못해도 넌 Alright
왜 그리 급하게 빨리 가려고만 하는데 
천천히 가도 괜찮다는 말이야

어딘가로 데려가고 싶은지
오늘 나랑 무얼 하고 싶은지
수백 번을 물어도 내 대답은
(With You You You)
넌 자꾸 날 신경 쓰지만
그럴 필요 없는 건
어떤 말을 해도 다 Oh Yes (Yeah!)
언제든지 원하는 건 다 Oh Yes Yes (Yeah!)
온 세상에 모든 사람이 아니라고 해도 난 네 편
Say it Say it Say it loud
(Oh Yes, Oh Yes)

(하나둘씩)
모든 건 다 변하지만
(변함없이)
내 대답은 똑같을 거야

Don’t worry about
(Don’t worry about)
It’s gonna be alright

Baby Baby 언제나 (Oh Yes, Oh Yes)
너만 보면 자꾸만 (Oh Yes, Oh Yes)
몇 번을 물어봐도

어떤 말을 해도 다 Oh Yes (Yeah!)
언제든지 원하는 건 다 Oh Yes Yes (Yeah!)
온 세상에 모든 사람이 아니라고 해도 난 네 편
Say it Say it Say it loud
(Oh Yes, Oh Yes)

Oh Yes Yes 
Oh Yes Yes 
다른 어떤 말도 필요 없는 이 순간 
(Oh Yes, Oh Yes)]",2016.09.26
5,80097978,Apink (에이핑크),30399422,Boom Pow Love,20057193,Pink Revolution,[419],"[Boom Pow Love, B B Boom Pow Love
Boom Pow Love, B B Boom Pow Love

열시 십오분 (우 네가 올 시간)
거울 속의 날 (우 보고 또 보고)
이런 설렘이 (우 나를 바뀌게 했죠) 
이제 네게 (fall in love)
 
매일매일 똑같았던 패턴 속에 (Oh baby)
낯선 네가 전해주는 마법 같은 떨림
 
네가 날 머리부터 발끝까지 들었다 놨다
다시 처음부터 끝까지 또 흔들어놔 
Like Boom Pow, Boom Pow Love 
너 때문에 난

어쩔 줄 모르는 잔잔한 내 맘을
또 넘치게 만드는 네가 내게 올 때
Boom Pow, Boom Pow Love 
I wanna fall in love
 
(매일) 변함없는 이 시간 환한 네 미소는
(I) 마치 카페인 같아서 중독된 거야
이게 무슨 일이야 나를 빤히 보잖아 
(왜) 점점 가까워져서 이렇게
 
매일매일 지루했던 일상 속에 (Oh baby)
낯선 네가 전해주는 마법 같은 떨림

네가 날 머리부터 발끝까지 들었다 놨다
다시 처음부터 끝까지 또 흔들어놔 
Like Boom Pow, Boom Pow Love 
너 때문에 난

어쩔 줄 모르는 잔잔한 내 맘을
또 넘치게 만드는 네가 내게 올 때
Boom Pow, Boom Pow Love 
I wanna fall in love

뭘 그리 뭘 그리 눈치만 보는지
얼굴이 얼굴이 빨갛게 되는지
Boom Pow, Boom Pow Love 
또 어쩔 줄 몰라 난

어쩜 그렇게 어쩜 그렇게

네가 날 머리부터 발끝까지 들었다 놨다
다시 처음부터 끝까지 또 흔들어놔 
Like Boom Pow, Boom Pow Love 
너 때문에 난

어쩔 줄 모르는 잔잔한 내 맘을
또 넘치게 만드는 네가 내게 올 때
Boom Pow, Boom Pow Love 
I wanna fall in love

어쩜 그래 넌 그래 아무렇지 않게
왜 내게 왜 내게 그렇게 웃는지
Boom Pow, Boom Pow Love 
너 때문에 난

뭘 그리 뭘 그리 눈치만 보는지
얼굴이 얼굴이 빨갛게 되는지
Boom Pow, Boom Pow Love 
또 어쩔 줄 몰라 난

Boom Pow Love, B B Boom Pow Love
Boom Pow Love, B B Boom Pow Love]",2016.09.26
6,80097978,Apink (에이핑크),30399425,To. Us,20057193,Pink Revolution,[457],"[함께 만든 길 걸어가며
조금은 더 특별하게 느낄
지난 우리의 시간들

그래 맞아 다 알고 있어
쉽지만은 않았단 걸
그저 늘 서로를 위해 왔던 거야

누구나 행복 속에서 영원을 바라
흐르는 시간 속에 불안한 
내 마음이 바보 같을 뿐이지만

추억이라는 마음의 상자 속에
빛바랜 모든 것들을 담아
가끔 그리워질 때 꺼내 봐줄래

힘든 시간 속 우리가 만들어놓은
빛바랜 모든 것들이 그땐 아마 
지금보다 더 빛나고 있을 것 같아

그래 맞아 다 알고 있어
모든 건 다 희미해져 버려
꿈꾼 듯 사라지겠지

영원을 바란 행복 속에서
자꾸만 커져가는 불안한 
내 마음이 바보 같을 뿐이지만 

추억이라는 마음의 상자 속에
빛바랜 모든 것들을 담아
가끔 그리워질 때 꺼내봐 줄래

힘든 시간 속 우리가 만들어놓은
빛바랜 모든 것들이 그땐 아마 
지금보다 더 빛날 것 같아

Can you feel it
You can feel it
지금의 우릴
그 예쁜 마음속에 담아줘

추억이라는 마음의 상자 속에
빛바랜 모든 것들을 담아
가끔 그리워질 때 꺼내봐 줄래

힘든 시간 속 우리가 만들어놓은
빛바랜 모든 것들이 그땐 아마 
지금보다 더 빛나고 있을 것 같아]",2016.09.26
7,80097978,Apink (에이핑크),30399426,Ding Dong,20057193,Pink Revolution,[464],"[요즘에 난 자꾸만 뒤척이다 잠이 들어
괜히 가슴 뛰고 어지러워
근데 왠지 웃음이 나고 
매일 아침이 기분 좋은 건 너 때문이야

Ding Dong 
너를 처음 봤을 때 들려오던 종소리
혹시 너도 나와 같은 맘일까
애써 숨겨왔던 그 말
너를 좋아한다는 말
오늘은 전할 수 있을까

몰래
너의 맘에 살며시 다가가 두드려보면
이런 내게 와서 날 안아줄까
수줍은 상상을 하며
네 곁을 맴돌아

책장을 넘기면 끝을 알 수 있는 책처럼
너의 맘을 알 순 없을까
나의 시선 그 끝엔 언제나 너만 서 있는데
용기 내서 고백해볼까

어제부터 무슨 생각에 그리 잠겨있니
불안한 마음에 투정 부렸어
나 혼자만의 너이길 바래
내게 와줄래

Ding Dong 
너를 처음 봤을 때 들려오던 종소리
혹시 너도 나와 같은 맘일까
애써 숨겨왔던 그 말
너를 좋아한다는 말
오늘은 전할 수 있을까

몰래
너의 맘에 살며시 다가가 두드려보면
이런 내게 와서 날 안아줄까
수줍은 상상을 하며
네 곁을 맴돌아

Ding Dong
두근대는 내 맘을 꼭 끌어안고서
매일 이곳에서 널 기다려
정말 하고 싶었던 말
너를 좋아한다는 말
오늘은 전할 수 있을까

Tik Tok
잠시 뒤에 저 멀리 너의 모습 보이면
나는 너의 앞에 설 수 있을까
기분 좋은 떨림 속에 
두 볼이 빨개져]",2016.09.26
8,80097978,Apink (에이핑크),30399423,Fairy,20057193,Pink Revolution,[443],"[짙푸른 밤 가느란 하얀 달
그 끝에 앉아 그댈 보아요
투명한 창문 너머로 
살며시 내린 별 그림자
아름답죠 그때 우리처럼

Always here I am 난 항상 여기 있었죠
Always here I am 어두운 밤이 내려도
변하지 않는 모습으로 그대를 기다렸죠
듣고 있나요 Here I am with you

은빛 하늘 구름 사이 날아올라
바람에 흘린 비밀 이야기
소년의 눈은 말했죠 
영원히 날 잊지 않겠다고
작은 손에 날 안아 주었죠

Always here I am 난 항상 여기 있었죠
Always here I am 어두운 밤이 내려도
변하지 않는 모습으로 그대를 기다렸죠
듣고 있나요 here I am with you

여린 날개 손 닿았던 그 온기를 기억할 때
자그마한 그때 모습 그대로 우리 만나겠죠

Always there u r 너무나 눈이 부셨던
Always there u r 한없이 투명했었던
그 시간들이 떠오를 땐 눈을 감아 말해요
듣고 있나요 Here I am with u]",2016.09.26
9,80097978,Apink (에이핑크),30698528,FIVE,421783,Pink UP,"[6,063]","[와요 와요 와요 와

너와 나 지금부터 잠시 12345
눈을 감고 가만히 서 12345
잠시만 너와 내가 이렇게 쉬는 시간
그대로 내게
와요 와요 와요 와
와요 와요 와요 와
와요 와요 와요 와
와요 와요 와요 와

한참을 너와 내가
잠시도 쉬지 않고서 여기까지 왔는데
한 번도 갖지 못했었던
내가 나로 있던 시간 속에

둘이서 함께 바라보고 있던
세상은 점점 멀어지고 있어
내가 지치지 않게 다신 놓치지 않게
기적이 필요한 찰나에
 
너와 나 지금부터 잠시 12345
눈을 감고 가만히 서 12345
잠시만 너와 내가 이렇게 쉬는 시간
그대로 내게
와요 와요 와요 와
와요 와요 와요 와
와요 와요 와요 와
와요 와요 와요 와

한 번쯤 너도 해봤겠지
포기하면 편할 거라는 생각들을
한 시간도 아닌 잠시만
이렇게 멈춰있는 시간 속에

둘이서 늘 꿈꿔왔었던 만큼
새로움이 있겠지만
내가 지치지 않고 네가 지치지 않게
기적이 필요한 찰나에

너와 나 지금부터 잠시 12345
눈을 감고 가만히 서 12345
잠시만 너와 내가 이렇게 쉬는 시간
그대로 내게
와요 와요 와요 와

지금 옆에 있잖아
내가 말한 거 있잖아
그렇게 힘들어했던 시간은 비로소
난 눈을 감고서

너와 나 지금부터 잠시 12345
눈을 감고 가만히 서 12345
잠시만 너와 내가 이렇게 쉬는 시간
그대로 내게
와요 와요 와요 와
와요 와요 와요 와
와요 와요 와요 와
와요 와요 와요 와]",2017.06.26
10,80097978,Apink (에이핑크),30698533,Always,421783,Pink UP,[261],"[너의 눈빛 속에 보석처럼 숨겨둔
그 이야길 내게 들려줘

어둠이 내려와 꿈조차 잠이 든 밤
더욱 빛나는 별빛 같은 말
세상에 소리쳐봐

Every day &amp; Night &amp; Everytime
네 곁에 있으면 모든 걸 느낄 수 있어 oh
이제 1&amp;2&amp;3&amp;4 조금 더 다가와
너의 진심을 보여줘

기억해 함께라는 걸
따스한 햇살처럼 네 손을 잡아줄 테니 
Always

우리라는 이름 작은 말속에 담긴 
기적 같은 힘을 믿어봐

나의 마음속에 예쁜 꽃을 피우고 
핑크빛 세상을 물들인 건
그게 바로 너란 걸

Every day &amp; Night &amp; Everytime
네 곁에 있으면 모든 걸 느낄 수 있어 oh
이제 1&amp;2&amp;3&amp;4 조금 더 다가와
너의 진심을 보여줘

woo 가끔은 넘어지고 숨이 차도
다시 시작하는 거야
내가 여기 있을게 손을 내밀면 언제나 닿을 그 자리에

Every day &amp; Night &amp; Every time
우리 함께라면 영원을 꿈꿀 수 있어 oh
이제 1&amp;2&amp;3&amp;4 주문을 걸어봐
더 빛나는 꿈을 위해

너에게 닿을 수 있게
너의 맑은 향기로 세상을 가득 채워줘
사랑해 난 너를 믿어
변치 않을 그 맘을 내가 꼭 안아줄 테니 
Always]",2017.06.26
11,80097978,Apink (에이핑크),30698530,Eyes,421783,Pink UP,"[1,080]","[네 눈 속에 비친 내가 좋아서
언제나 날 바라봤음 했어
두 눈 가득히 날
담아줘 네 앞에 있는 날 Look in my eyes
눈을 보면 나 전부 알 것 같은데

아무것도 보이질 않아
모든 게 담겨있던 눈에
어느새 빛을 잃어버려
어두움만 가득해 Oh no

이건 아냐 아냐 아니라고 나
네 눈 속에서 날 찾아봐도
Turn around around around around 제발
이미 늦어버렸죠

네 눈 속에 비친 내가 좋아서
언제나 날 바라봤음 했어
두 눈 가득히 날
담아줘 네 앞에 있는 날 Look in my eyes
눈을 보면 나 전부 알 것 같은데
I know it’s true

마주 잡은 두 손끝 위로
의미 없는 시간만 흘러
반복되는 지금의 우린
시간이 만든 걸까 Oh no

이건 아냐 아냐 아니라고 나
네 눈을 보며 소리쳐봐도
Turn around around around around 제발
이미 늦어버렸죠

네 눈 속에 비친 내가 좋아서
언제나 날 바라봤음 했어
두 눈 가득히 날
담아줘 네 앞에 있는 날 Look in my eyes
눈을 보면 나 전부 알 것 같은데 oh

아무런 대답도 없이 넌 그저 앞만 바라봐
어색한 공기만이 남아
이게 맞는 거라면 이게 우리 답이었다면
그냥 두 눈 감고 나 서있을게
먼저 가

네 눈 속에 비친 내가 좋아서
언제나 날 바라봤음 했어
두 눈 가득히 날
담아줘 네 앞에 있는 날 Look in my eyes
눈을 보면 왜 맘이 아파

네 눈 속에 비친 내가 슬퍼서
나 그만 널 놓아주려고 해
이제 그만 그만
힘들게 나 하지 않을게 Just say goodbye
마지막으로 한번 바라봐 줄래
따듯하게]",2017.06.26
