,artist_id,artist_x,song_id,song_name,album_id,album,Like_Count,Lyric,date
0,80327433,ITZY (있지),32593443,SNEAKERS,20394135,CHECKMATE,"[2,334]","[Yeah yeah
Let's go
Like what?
자유로운 기분 I like that
고민 따윈 already done, done
색안경 끼고 보는 게 죄지
That's not my fault woah
Told ya I don't care at all
내 멋대로 갈 거야
필요 없어 order
Don't need no guidance
I'm makin' my way
I'm on my way up
Run to the top
난 언제든 straight up
원래 두려운 게 없어 난
상관없어 call me trouble
or you can call me weirdo
나로 살고 싶어
턱 끝을 치켜올린 채로
다 가질 듯한 attitude 그거면 돼
Put my sneakers on
하나 둘 ready, get set, go
Put my sneakers on
Put 'em up, put 'em up
Put my sneakers on
하나 둘 ready, get set, go
멀리 가보자고 ya ya
Put 'em up, put 'em up
기다리던 순간 stand up, stand up
빨리 뛰는 심장 don't stop, don't stop
Get loose 불태워 지금 my youth
The party ain't started
시작도 안 했어 난
요즘 꽂힌 말이 하나 있지
My best is yet to come
상관없어 call me trouble
or you can call me weirdo
나로 살고 싶어
턱 끝을 치켜올린 채로
다 가질 듯한 attitude 그거면 돼
Put my sneakers on
하나 둘 ready, get set, go
Put my sneakers on
Put 'em up, put 'em up
Put my sneakers on
하나 둘 ready, get set, go
멀리 가보자고 ya ya
Put 'em up, put 'em up
자유롭게 뛰고 싶어 다른 사람
시선들 don't care now
어디까지 가게 될지 모르지만
일단은 start right now
Yeah alright
멈추지 마 to the top
Don't worry about it cuz you know I
Put my sneakers on
상관없어 call me trouble
or you can call me weirdo
나로 살고 싶어
턱 끝을 치켜 올린 채로
다 가질 듯한 attitude 그거면 돼
You better put your sneakers on
Put my sneakers on
하나 둘 ready, get set, go
Put my sneakers on
Put 'em up, put 'em up
Put my sneakers on
하나 둘 ready, get set, go
멀리 가보자고 ya ya
Put 'em up, put 'em up
자유롭게 뛰고 싶어 다른 사람
시선들 don't care now
어디까지 가게 될지 모르지만
일단은 start right now
Yeah alright
멈추지 마 to the top
같이 걸어 가보자고
Put 'em up, put 'em up]",2022.07.15
1,80327433,ITZY (있지),32593444,RACER,20394135,CHECKMATE,[133],"[I'm a racer
어차피 now or never
고민하지 마 no more problem
속도를 높여 'till the maximum
We on it, on the winner podium
심장이 막 뛰어 like rum pum pum pum
Tension을 또 올려 no limit 더 더
Shift up 어서 빨리
Basic instinct 아무도 못 말려
Trailblazing the race
We're acing this game
Track 위에 주인공은 us
Now we'll be all the rage
더 거침없이 달려 달려
Champ that's our title title
숨이 차도 끝까지
Now it's the final lap
Hit it, hit it, breaking records, done!
I'm a racer
I'm a racer
Vroom vroom
We're so fast 집중해 봐 and we're gone
타 올라타 if you wanna win it
Let's be born ready number ones
I'm a racer
Vroom vroom
We're so fast 절대 못 쫓아와
따라 따라 와 봐
머리 높여 들어봐 봐 nothing's too late
보여 줄게 자세하게 all in 8K
Baby we're so rare 못 막아 like a monster
We gon be a rock star
심장이 막 뛰어 like rum pum pum pum
서로에 기대 결국 다 thumbs up
Trust me, now you can
Hit the pedal baam! oh
Trailblazing the race
We're acing this game
Track 위에 주인공은 us
Now we'll be all the rage
더 거침없이 달려 달려
Champ that's our title title
숨이 차도 끝까지
Now it's the final lap
Hit it, hit it, breaking records, done!
I'm a racer
I'm a racer
Vroom vroom
We're so fast 집중해 봐 and we're gone
타 올라타 if you wanna win it
Let's be born ready number ones
I'm a racer
Vroom vroom
We're so fast 절대 못 쫓아와
따라 따라 와 봐
If you're all in with me
모두 다 chosen ones
We're 'bout to flip this world you'll see
Yeah yeah
I'm a racer
I'm a racer
Vroom vroom
We're so fast 집중해 봐 and we're gone
타 올라타 if you wanna win it
Let's be born ready number ones
I'm a racer
Vroom vroom
We're so fast 절대 못 쫓아와
따라 따라 와 봐]",2022.07.15
2,80327433,ITZY (있지),32593445,WHAT I WANT,20394135,CHECKMATE,[124],"[I know what I want I know what I want
I know what what what I want (wish)
Getting what I want getting what I want
Gonna get get what I want
I know what I want I know what I want
I know what what what I want (wish)
Getting what I want getting what I want
Gonna get get what I want
Pick you up 맘에 널 담아
망설임은 not my type
실컷 고민해 봤자
타이밍만 늦출 뿐이지
너를 재고 따질 생각 없어 난
그저 느낌 가는 대로 move
좀 까다로운 내 눈에 든 데는 이유가 있다고
너만이 가진 style이 시선을 뺏지
어딜 가든 분위기를 lead it
그런 너를 갖고 싶어
Now ah oh oh oh
잠깐 날 스친 호기심이라도 좋아
시간 지나 아쉽긴 싫어
먼저 맘을 줄래 다
그러면 지는 거라 해도
So yeah baby
I know what I want I know what I want
I know what what what I want (wish)
Getting what I want getting what I want
Gonna get get what I want
I know what I want I know what I want
I know what what what I want (wish)
Getting what I want getting what I want
Gonna get get what I want
이것 봐 내가 고른 건 
세상 사람 다 넘봐
근데 너 알지? 알지?
널 감당할 건 나뿐인 걸
뭐 또 적당한 사인 별로야
전부 fit 하게 맞춰가
쏟아지는 check 부럽게도 우린 잘 어울려
어쩌면 너를 찾아 헤맸는지 몰라
너무 애매했던 맘 지나
True love 사랑이란 걸
확실히 느낀 것만 같아
So yeah baby
I know what I want I know what I want
I know what what what I want (wish)
Getting what I want getting what I want
Gonna get get what I want
I know what I want I know what I want
I know what what what I want (wish)
Getting what I want getting what I want
Gonna get get what I want (wish)
I know what I want I know what I want
I know what what what I want (wish)
Getting what I want getting what I want
Gonna get get what I want
I know what I want I know what I want
I know what what what I want (wish)
Getting what I want getting what I want
Gonna get get what I want (wish)]",2022.07.15
3,80327433,ITZY (있지),32593448,DOMINO,20394135,CHECKMATE,[127],"[Thinkin' about ya
City 한복판
잠들지 못한
빌딩 숲의 firefly
Thinkin' about ya
주먹 쥔 손과
곧 울 듯한 face ya
홀로 삼켜내던 밤
Ah ha
화려한 도시 뒷면 shadow
Ah ha
치열한 이 정글 feardom
Thinkin' about us
City 한복판
잠들지 못한
빌딩 숲의 firefly
네가 있기에
여기 by my side
울지 않을래
Hold me tight, hold me tight
솔직히 말하면 oh
있잖아 나 난 너를 보며 버텨
Like a domino domino
멋대로 무너질 수는 없다고
Like a domino domino
Hey
You and I got the same feeling
너와 나 we ain't falling
Hey
서로의 힘이 돼 견뎌
Like a domino domino
하나 둘 사그라든 빌딩 조명 속에 ya
꺼지지 않는 불빛 it's in my head ya
Talkin' about ya
Talkin' about us
다른 듯 나와
닮아 있는 너를 봐
내가 있을게
여기 by your side
알 수 있어 난
Hold me tight, hold me tight
말하지 않아도 oh
있잖아 나 난 너를 보며 버텨
Like a domino domino
멋대로 무너질 수는 없다고
Like a domino domino
Hey
You and I got the same feeling
너와 나 we ain't falling
Hey
서로의 힘이 돼 견뎌
Like a domino domino
We ain't falling like a domino 
Hold me 잘하고 있다고
We ain't falling like a domino
Hold me 날 믿어 보라고
있잖아 나 난 너를 보며 버텨
Like a domino domino
이대로 쓰러질 맘은 없다고
Like a domino domino
Hey
You and I got the same feeling
너와 나 we ain't falling
Hey
서로가 있기에 견뎌
Like a domino domino
We ain't falling like a domino
Hold me 잘하고 있다고
We ain't falling like a domino
Like a domino domino]",2022.07.15
4,80327433,ITZY (있지),32593446,Free Fall,20394135,CHECKMATE,[74],"[Like riding through the galaxy
섬광이 스치듯이
그 속에 뛰어들어 in your universe
딱 내 취향 저격 자유롭게 fallin'
켜지는 heart sign 위로 draw a parabola
서두를 필요는 없을 것 같아
Let's go on a trip
Yeah follow my lead
You ready?
I-T-Z-Y blow your mind, blow your mind!
한 발 내디딘 순간
펼쳐지는 clear night sky
은하수를 헤엄치는 것 같아
You know I'm ready to jump
Weeeeeee free fallin'
Up down I can fly ya
Weeeeeee free fallin'
Up in the air I'm flying
발밑엔 은하수 carpet
솜사탕 같은 milky way
사랑이란 감정은 feels so high
많은 말은 필요하지 않은 걸
Weeeeeee go jumping
Drop zone : 2.12
자 착륙 준비야
Countdown 5.4.3.2.1
Ya 뛰어봐바
Shooting star보다 빛나 난 
Tok tok 튀는 네 심장을 탕! 하고 노려 난
커지는 full moon 언제 터질지 몰라
사방엔 glitter with luv 별을 쏟아
Let's go on a trip
Yeah follow my lead
You ready?
I-T-Z-Y blow your mind, blow your mind!
한 발 내디딘 순간
펼쳐지는 clear night sky
은하수를 헤엄치는 것 같아
You know I'm ready to jump
Weeeeeee free fallin'
Up down I can fly ya
Weeeeeee free fallin'
Up in the air I'm flying
발밑엔 은하수 carpet
솜사탕 같은 milky way
사랑이란 감정은 feels so high
많은 말은 필요하지 않아 난
Oh lucky me 너를 만난 건
Lucky you, lucky you 나를 만난 넌
여기 너와 나의 무지개를 그려
달콤한 거야 this love oh yeah
Weeeeeee free fallin'
Up down I can fly ya
Weeeeeee free fallin'
Up in the air I'm flying
발밑엔 은하수 carpet
솜사탕 같은 milky way
사랑이란 감정은 feels so high
많은 말은 필요하지 않아 난
Woo free fallin'
Woo free fallin'
Woo free fallin'
Free fallin']",2022.07.15
5,80327433,ITZY (있지),32593447,365,20394135,CHECKMATE,[54],"[365 Not thinking 'bout ya
5 to 미드나잇 틱톡 it's time
잘 봐 닥친 달의 몰락
Mark my words
I just roll
Trouble, trouble 사건뿐인 널
지구력 인내심 겨우 버텼대
내 안에 눈 뜬 빌런
Gonna find another one
여기까지 참았다니 wow wow 다 놀라더군
여기까지야
집착하면 혼내줄 테야
365일의 기회
넌 차버렸어 한심하게
365 Not thinking 'bout ya
5 to 미드나잇 틱톡 it's time
Clink clink 더 재미난 건 많아
낡은 시간 넌 여기 남아있어
365 Not thinking 'bout ya
왜 넌 여태 그걸 몰라
몰라
혼자
That's right, what now?
I don't even care
평행우주 속 너머 자유로워 난
난 한가롭게 네 머리 위에 feeling myself
'cause I don't want ya
All my ladies 내 친구들 든든해서
분위기 못 읽을 거면 재미없어
내 안에 눈 뜬 빌런
Gonna find another one
여기까지 참았다니 wow wow 다 놀라더군
너는 모르지
쌓아 올린 우리의 성이
짧고도 긴 그 시간들이
반짝일 수도 있었는데
365 Not thinking 'bout ya
5 to 미드나잇 틱톡 it's time
Clink clink 더 재미난 건 많아
낡은 시간 넌 여기 남아있어
365 Not thinking 'bout ya
왜 넌 여태 그걸 몰라
세상 왜 너만 그걸
다 아는 그걸 몰라
다른 차원이 날
찾아내 끌어내
I don't want to stay the same
I'm much better babe
어쩌고 싶은데?
말은 해도 돼
'cause I don't care
365 Not thinking 'bout ya
5 to 미드나잇 틱톡 it's time
왜 넌 여태 그걸 몰라
365 Not thinking 'bout ya]",2022.07.15
6,80327433,ITZY (있지),32593449,SNEAKERS (English Ver.),20394135,CHECKMATE,[35],"[Yeah yeah
Let's go
Like what?
I'm offbeat and I like that
I dance to my own drum, drum
I'm sorry if you can't handle this
But that's not my fault, no
Told ya I don't care at all
Deal with it, I'm here to stay
On a different level
Don't need no guidance
I'm makin' my way
I'm on my way up
Run to the top
I'm fly, to be straight up
Don't ya bring me down
cause I won't stop
Call me crazy, call me trouble
or you can call me weirdo
Imma make this clear though
I got all I need to make it through
It's all about that attitude
You know what I'm saying
Put my sneakers on
Tie 'em up, ready, get set, go
Put my sneakers on
Put 'em up, put 'em up
Put my sneakers on
Tie 'em up, ready, get set, go
You know I'm making moves ya ya
Put 'em up, put 'em up
Rocking up to the track
Stand up, stand up
Ain't no holding me back
Don't stop, don't stop
Get loose
Come take a step in my shoes
Party's getting started
I only walked through the door
Trailer's got you pumped yeah
My best is yet to come
Call me crazy, call me trouble
or you can call me weirdo
Imma make this clear though
I got all I need to make it through
It's all about that attitude
You know what I'm saying
Put my sneakers on
Tie 'em up, ready, get set, go
Put my sneakers on
Put 'em up, put 'em up
Put my sneakers on
Tie 'em up, ready, get set, go
You know I'm making moves ya ya
Put 'em up, put 'em up
I don't run for no one else
I'm only running for myself
Don't care now
Me against the open road
I wanna follow where it goes
Start right now
Yeah, alright
No sweat, hey that's how I ride
Don't worry 'bout it 'cause you know I
Put my sneakers on
Call me crazy, call me trouble
or you can call me weirdo
Imma make this clear though
I got all I need to make it through
It's all about that attitude
You know what I'm saying
You better put your sneakers on
Put my sneakers on
Tie 'em up, ready, get set, go
Put my sneakers on
Put 'em up, put 'em up
Put my sneakers on
Tie 'em up, ready, get set, go
You know I'm making moves ya ya
Put 'em up, put 'em up
I don't run for no one else
I'm only running for myself
Don't care now
Me against the open road
I wanna follow where it goes
Start right now
Yeah, alright
No sweat, hey that's how I ride
If you want, you can ride shotgun
Put 'em up, put 'em up]",2022.07.15
7,80327433,ITZY (있지),31454805,달라달라,20440621,IT'z Different,"[9,140]","[DDA DDA LA DDA LA DDA LA
People look at me and they tell me
외모만 보고 내가 날라리 같대요
So what? 신경 안 써 I'm sorry
I don't care don't care
Really don't care because
사랑 따위에 목매지 않아
세상엔 재밌는 게 더 많아
언니들이 말해 철들려면 멀었대
I'm sorry sorry
철들 생각 없어요
예쁘기만 하고 매력은 없는
애들과 난 달라 달라 달라
DDA DDA LA DDA LA
네 기준에 날 맞추려 하지 마
난 지금 내가 좋아 나는 나야
DDA DDA LA DDA LA DDA LA
I love myself
난 뭔가 달라 달라 YEAH
I love myself
난 뭔가 달라 달라 YEAH
난 너랑 달라 달라 YEAH
Bad bad I'm sorry I'm bad
I'm just the way I am
남 신경 쓰고 살긴 아까워
하고 싶은 일 하기도 바빠
My life 내 맘대로 살 거야 말리지 마
난 특별하니까 YEAH
남들의 시선 중요치 않아
내 style이 좋아 그게 나니까
언니들이 말해 내가 너무 당돌하대
I'm sorry sorry
바꿀 생각 없어요 Nope
예쁘기만 하고 매력은 없는
애들과 난 달라 달라 달라
DDA DDA LA DDA LA
네 기준에 날 맞추려 하지 마
난 지금 내가 좋아 나는 나야
DDA DDA LA DDA LA DDA LA
Don't care what people say
나는 내가 알아
I'm talkin' to myself
기죽지 마 절대로
고개를 들고 네 꿈을 쫓아
Just keep on dreamin'
Keep your chin up
We got your back
Keep your head up
Just keep on dreamin'
Keep your chin up
We got your back
Keep your head up
Just keep on dreamin'
예쁘기만 하고 매력은 없는
애들과 난 달라 달라 달라
DDA DDA LA DDA LA
네 기준에 날 맞추려 하지 마
난 지금 내가 좋아 나는 나야
DDA DDA LA DDA LA DDA LA
I love myself
난 뭔가 달라 달라 YEAH
I love myself
난 뭔가 달라 달라 YEAH
난 너랑 달라 달라 YEAH]",2019.02.12
8,80327433,ITZY (있지),31454806,WANT IT?,20440621,IT'z Different,[447],"[Hey 진짤 원해?
와 봐 몰래
같이 놀래?
난 널 원해 원해 원해 원해
We gon' run this town like
We ain't got no tomorrow
20 carat diamond 너는 확 눈이 멀어
Can't nobody hold us down
We fly where we wanna
Fly where we wanna 해보나 마나
We a star Queen boulevard
We live how we wanna
신경 안 써 what people think
This is our persona
너 처음 맛본 우리 style
We second to nada
Hot like a lava Fresh like Havana
LA LA LA LA LA LA LA LA
LA LA LA LA LA LA LA LA HOO
Hey 진짤 원해?
와 봐 몰래
같이 놀래?
난 널 원해 원해 원해 원해
We ain't got no time to sleep
The crowd always want us
상상보다 멋져
Hot the sun always on us
Everybody makin' noise
But we gon get louder
알고 싶지 너? 궁금하지 너?
Now rock your body to this beat and
네 맘껏 뻗어
그 담은 뭘까? 기대감 속 차원을 넘어
미쳐봐 다 lose your mind
Go cray like no other
Dance if you wanna
Rage if you gonna
Hey 진짤 원해?
와 봐 몰래
같이 놀래?
난 널 원해 원해 원해 원해
진짤 원해?
와 봐 몰래
같이 놀래?
난 널 원해 원해 원해 원해
놀아 볼래 완전 신나게
놀아 볼래 완전 신나게
놀아 볼래 완전 신나게
놀아 볼래 완전 신나게
Hey 진짤 원해?
와 봐 몰래
같이 놀래?
난 널 원해 원해 원해 원해
진짤 원해?
와 봐 몰래
같이 놀래?
난 널 원해 원해 원해 원해
놀아 볼래 완전 신나게
놀아 볼래 완전 신나게
놀아 볼래 완전 신나게
놀아 볼래 완전 신나게
난 널 원해]",2019.02.12
9,80327433,ITZY (있지),31852657,WANNABE,20422533,IT'z ME,"[5,923]","[잔소리는 Stop it 알아서 할게
내가 뭐가 되든
내가 알아서 할 테니까 좀
I do what I wanna
평범하게 살든 말든 내버려 둘래?
어차피 내가 살아 내 인생 내거니까
I'm so bad bad 차라리 이기적일래
눈치 보느라 착한 척
상처받는 것보다 백번 나아
I'm just on my way 간섭은 No No 해
말해버릴지도 몰라 너나 잘하라고
누가 뭐라 해도 난 나야
난 그냥 내가 되고 싶어
I wanna be me me me
굳이 뭔가 될 필요는 없어
난 그냥 나일 때 완벽하니까
I wanna be me me me
I don't wanna be somebody
Just wanna be me be me
I wanna be me me me
I don't wanna be somebody
Just wanna be me be me
I wanna be me me me
Errbody errbody errbody teachin' me
(All eyes on me)
이래라 저래라 모두 한마디씩
(Don't touch me)
Ah yeah yeah yeah yeah yeah
내 앞가림은 내가 해
I'mma do my thang
Just do your thang
Cuz I'm the one &amp; Only
사람들은 남 말 하기를 좋아해
남의 인생에 뭔 관심이 많아 왜
저기 미안하지만 신경 좀 꺼줄래요
It's none of your business
I do my own business
누가 뭐라 해도 난 나야
난 그냥 내가 되고 싶어
I wanna be me me me
굳이 뭔가 될 필요는 없어
난 그냥 나일 때 완벽하니까
I wanna be me me me
No matter if you love me or hate me
I wanna be me
One and only me
If you feel me turn this beat up
I wanna be me me me
누가 뭐라 해도 난 나야
난 그냥 내가 되고 싶어
I wanna be me me me
굳이 뭔가 될 필요는 없어
난 그냥 나일 때 완벽하니까
I wanna be me me me
I don't wanna be somebody
Just wanna be me be me
I wanna be me me me
I don't wanna be somebody
Just wanna be me be me
I wanna be me me me]",2020.03.09
